Year,Country Code,T2M,D2M,TP,Leptospirosis_Rate,Country Name,Temperature_Celsius,Dew_Point_Celsius,Relative_Humidity
2008,RO,288.2201927312228,282.90275204220984,3.83322715565,0.147326,Romania,15.070192731222846,9.752752042209863,70.53283123418086
2008,SE,281.728366727597,278.3225775345519,7.2875442483,0.305286,Sweden,8.578366727597029,5.17257753455192,79.16845203325154
2008,SI,287.9100163063063,283.22691324324325,0.571882246,0.09787279999999998,Slovenia,14.76001630630634,10.076913243243268,73.53394160703483
2008,SK,285.4916579338843,281.4367665289256,1.2176322953,0.0936622,Slovakia,12.341657933884335,8.286766528925625,76.29074037856307
2008,UK,283.0571839675516,279.5201749557522,2.7578258522,0.309341,United Kingdom,9.907183967551646,6.370174955752248,78.65027249187027
2009,AT,288.9797056387665,284.5311610572687,1.0146713262,0.285272,Austria,15.82970563876654,11.381161057268741,74.87666173724307
2009,BE,290.5411358843537,286.7301019047619,0.8439559947,0.121748,Belgium,17.39113588435373,13.580101904761932,78.32778866612163
2009,BG,297.8765010410095,289.7290882334385,0.2284469604653,0.424939,Bulgaria,24.7265010410095,16.57908823343854,60.52978039703751
2009,CY,299.01328375842405,288.9496485018144,0.4308376311521,0.16064399999999998,Cyprus,25.863283758424075,15.799648501814431,53.829519691573424
2009,CZ,291.30036314199396,285.5393074622356,0.9802417751,0.394773,Czechia,18.150363141993978,12.38930746223565,69.08053206753955
2009,DE,290.57310219148934,285.3470207234043,1.3962936411,0.419889,Germany,17.423102191489363,12.197020723404307,71.40953248695881
2009,DK,286.46746261294265,282.8566847252747,7.02985190718,0.220227,Denmark,13.317462612942677,9.706684725274727,78.76408363846717
2009,EE,289.63401498759305,286.10091748138956,3.6136360179,0.08447689999999998,Estonia,16.48401498759307,12.950917481389581,79.62807116132576
2009,EL,298.6291818672986,292.317194028436,0.1436100003065,0.27153,Greece,25.47918186729862,19.16719402843603,68.11182419000045
2009,ES,299.7832287551867,290.0158628838174,0.1522502897195,0.0922594,Spain,26.633228755186735,16.865862883817442,55.04937641103411
2009,FI,284.42518492545406,281.47677361615615,11.7365589153,0.320467,Finland,11.275184925454084,8.326773616156174,82.07250075142952
2009,HU,294.859359118541,286.6567162917933,0.3474540708,0.253771,Hungary,21.709359118541045,13.506716291793339,59.61159738770113
2009,IT,297.700257471374,291.7498757919847,0.3163490300064,0.382414,Italy,24.55025747137404,18.599875791984744,69.48468757785595
2009,LT,291.53174581944444,286.255318875,1.9726409925,0.169538,Lithuania,18.38174581944446,13.105318875000023,71.35270758147037
2009,LU,289.95238215258854,285.4539141416894,1.37244796766,0.303492,Luxembourg,16.802382152588564,12.303914141689404,74.79446126528447
2009,LV,291.3588003666245,285.9610019721871,2.28751754862,0.227166,Latvia,18.20880036662453,12.811001972187114,70.7565459323558
2009,MT,300.3051017131063,292.66214681114553,0.1284828184304,0.137905,Malta,27.15510171310632,19.512146811145556,63.03351333709456
2009,NL,289.7258888594705,286.7497378818737,1.6953868858,0.125863,Netherlands,16.575888859470524,13.59973788187375,82.58514233649817
2009,PL,291.22118883767536,286.4241786973948,1.7894668559,0.108378,Poland,18.07118883767538,13.274178697394802,73.56292634569587
2009,RO,294.8565581378026,285.9258084792055,1.553846359391,0.128384,Romania,21.70655813780263,12.775808479205523,56.844247703345786
2009,SE,285.381228555506,281.9455950780205,6.78019142113,0.0666712,Sweden,12.23122855550605,8.79559507802054,79.53875555009998
2009,SI,294.0513508108108,288.7302792792793,0.3932228089,0.0645402,Slovenia,20.90135081081081,15.580279279279296,71.61146277366954
2009,SK,291.8570519421488,286.35844136363636,0.57516288774,0.066625,Slovakia,18.707051942148837,13.208441363636382,70.38644246042848
2009,UK,286.0980398820059,282.87236120943953,1.26862334963,0.0906466,United Kingdom,12.9480398820059,9.722361209439555,80.77132309387643
2010,AT,283.6215281938326,279.9508417621145,0.8359127038,0.28290199999999993,Austria,10.471528193832626,6.800841762114544,78.01631991758067
2010,BE,287.28708918367346,283.4085040136054,0.7007465363000001,0.142917,Belgium,14.137089183673481,10.258504013605432,77.48823103088793
2010,BG,292.25750543638276,285.80292931650894,2.54711150792,0.835628,Bulgaria,19.10750543638278,12.65292931650896,66.20018685328047
2010,CY,294.4120227993779,286.0679116433385,3.0933666234,0.198002,Cyprus,21.262022799377917,12.917911643338527,58.95796906550397
2010,CZ,286.12173419939575,282.1276916918429,0.6300621031,0.36871,Czechia,12.971734199395769,8.97769169184295,76.70735336672976
2010,DE,285.56097070212763,281.88791653191487,1.0007724767,0.107644,Germany,12.410970702127656,8.737916531914891,78.29944979330192
2010,DK,284.2733534920635,280.81750389906387,6.38661956979,0.11410700000000001,Denmark,11.12335349206353,7.667503899063888,79.26946045952953
2010,EE,283.5391522332506,280.30744117866004,1.57453918423,0.155671,Estonia,10.389152233250627,7.157441178660065,80.38655566898692
2010,EL,294.91429097630333,289.09676092890993,2.12765693544,0.430274,Greece,21.764290976303357,15.946760928909953,69.53326827035525
2010,ES,296.17361742738586,288.18478161825726,0.8347969048,0.153303,Spain,23.023617427385886,15.034781618257284,60.75149337736768
2010,FI,280.1401777717539,277.22873675792897,5.31965446593,0.153506,Finland,6.990177771753906,4.0787367579289935,81.72220519154142
2010,FR,289.7754471651786,284.6651803683036,1.66926574752,0.189677,France,16.625447165178628,11.515180368303618,71.80812416647068
2010,HU,288.470896443769,282.6237647112462,0.8338909152,1.8291900000000003,Hungary,15.320896443769016,9.473764711246247,68.11876155691766
2010,IT,294.13485665076337,288.10220251908396,1.90069961613,0.259932,Italy,20.98485665076339,14.952202519083983,68.42918225081529
2010,LT,285.38416094444443,282.1510088611111,1.63907051001,0.308999,Lithuania,12.234160944444454,9.001008861111131,80.63351184920312
2010,LU,285.0391559128065,281.4714450408719,1.4042968736,0.503311,Luxembourg,11.88915591280653,8.321445040871936,78.7813024024661
2010,LV,284.6150553855879,280.85982627054364,1.37486457678,0.199116,Latvia,11.465055385587902,7.709826270543658,77.71970512915621
2010,MT,297.634909752322,290.4750368627451,1.88007354592,0.576463,Malta,24.48490975232204,17.32503686274515,64.38323915315854
2010,NL,287.71008429735235,284.1013923625255,1.5650978102,0.937937,Netherlands,14.560084297352375,10.951392362525496,78.95747168317921
2010,PL,286.2287092184369,282.8349143486974,0.93854141104,0.52862,Poland,13.078709218436927,9.684914348697419,79.88384336656739
2010,RO,287.3648107386716,281.79717460583487,4.5120906811,0.17623699999999998,Romania,14.214810738671645,8.647174605834891,69.18794063403857
2010,SE,282.0840927507802,278.7403138341507,4.95499611079,0.153425,Sweden,8.934092750780223,5.59031383415072,79.56223348534208
2010,SI,288.57927756756754,283.60081297297296,0.24146079967,0.154007,Slovenia,15.429277567567567,10.450812972972983,72.21769191939687
2010,SK,286.04077342975205,282.0330740909091,0.7437820414,0.331669,Slovakia,12.890773429752073,8.883074090909133,76.62372338573161
2010,UK,285.0856148230089,281.81302794985254,1.7540721887,0.109392,United Kingdom,11.935614823008905,8.663027949852562,80.3780270553457
2011,AT,290.06008387665196,285.6162462555066,0.9294357297,0.10492,Austria,16.91008387665198,12.466246255506633,75.08132848164749
2011,BE,291.9043595578231,286.2844861564626,0.30136108401,0.1093,Belgium,18.754359557823136,13.134486156462629,69.84073673017215
2011,BG,296.40348378548896,288.35601200841216,0.4715843205455,0.104844,Bulgaria,23.25348378548898,15.206012008412188,60.57605276695762
2011,CY,296.85435209953346,286.27656025920163,0.5494728080361,0.09521,Cyprus,23.70435209953348,13.126560259201653,51.52474844307403
2011,CZ,292.3111675528701,285.7694668882175,0.5687255863,0.667731,Czechia,19.161167552870097,12.619466888217516,65.83465336586347
2011,DE,291.9166614680851,285.34150653191494,0.71606826758,0.308216,Germany,18.766661468085147,12.191506531914968,65.60617861850258
2011,DK,286.9964833211233,283.80131722018723,9.29339599071,0.13591,Denmark,13.846483321123344,10.651317220187252,81.0570852354268
2011,EE,288.70514708436724,284.9730638461538,2.2219619756,0.767548,Estonia,15.555147084367263,11.823063846153843,78.4611520234798
2011,EL,298.0359766729858,292.2055852701422,0.3854751581105,0.416884,Greece,24.885976672985805,19.055585270142217,70.07136674661575
2011,ES,299.8933455601659,290.649229253112,0.14015197726,0.302577,Spain,26.74334556016595,17.49922925311205,56.92944877191278
2011,FI,286.3852538330171,282.81655357278396,9.4051742545,0.13272,Finland,13.235253833017111,9.666553572783982,78.97455758375777
2011,FR,295.24297197544644,288.5073529910714,1.0468749994146,0.39044,France,22.09297197544646,15.357352991071423,65.62943302620916
2011,HU,295.2807376291793,287.80970826747716,0.59190750125,0.173164,Hungary,22.13073762917935,14.659708267477185,62.60497137799133
2011,IT,298.5612696183206,293.1758626335878,0.4818763731087,0.168663,Italy,25.411269618320603,20.02586263358785,72.13292261007126
2011,LT,290.1029047916667,284.88660258333334,1.21915054307,0.135855,Lithuania,16.952904791666697,11.736602583333365,71.36768243424861
2011,LU,291.82692880108993,285.84194,0.86252975393,0.246184,Luxembourg,18.676928801089957,12.691940000000045,68.17800307456395
2011,LV,289.0366309102402,284.338442414665,1.53505325086,0.259696,Latvia,15.886630910240228,11.188442414665019,73.65862973068073
2011,MT,300.7096846336429,293.03322505675953,0.1848678588715,0.348615,Malta,27.559684633642917,19.883225056759557,62.99086348241403
2011,NL,290.5445443991853,286.62488535641546,0.87576675405,0.510455,Netherlands,17.39454439918535,13.474885356415484,77.77658102126205
2011,PL,291.5398928256513,286.01037096192385,0.8586692818,0.621682,Poland,18.389892825651316,12.860370961923877,70.18377559136813
2011,RO,292.8288051086282,284.6947599751707,1.5815925596825,0.661609,Romania,19.67880510862824,11.544759975170734,59.39603995842827
2011,SE,287.08996817209095,283.5689750200624,5.57957077076,0.471825,Sweden,13.939968172090971,10.418975020062419,79.329442957279
2011,SI,295.09825765765765,289.4159427927928,0.3419494625,0.58828,Slovenia,21.948257657657678,16.265942792792828,70.17091256574557
2011,SK,292.16989276859505,286.14220971074377,0.5769920338,0.14347,Slovakia,19.01989276859507,12.992209710743793,68.0570419429259
2011,UK,286.4812415634218,283.89894796460175,2.6775093076,0.589162,United Kingdom,13.331241563421827,10.748947964601768,84.3657693944484
2012,AT,286.1750242290749,282.5801188105727,0.74319457937,0.16153899999999996,Austria,13.025024229074916,9.430118810572708,78.80483742072329
2012,BE,288.91337775510203,284.64525401360544,0.28362274091,0.222493,Belgium,15.763377755102056,11.49525401360546,75.76450558437996
2012,BG,292.8163356677182,286.4373681493165,1.597377776473,0.488392,Bulgaria,19.666335667718215,13.287368149316535,66.64560806281447
2012,CY,293.5207397407984,285.31593464489373,2.901100157666,0.195708,Cyprus,20.3707397407984,12.165934644893753,59.28472817186429
2012,CZ,288.53895407854986,283.78181296072506,0.43522071791,0.156243,Czechia,15.388954078549887,10.631812960725085,73.28297379307628
2012,DE,287.83846159574466,283.4823625744681,0.71577453499,0.152712,Germany,14.688461595744684,10.332362574468107,75.14520549983563
2012,DK,284.4171356532356,280.97196490435493,9.89995957434,0.156111,Denmark,11.267135653235641,7.821964904354957,79.34808255510166
2012,EE,286.3651350868486,283.08489812655085,1.63872718799,0.442001,Estonia,13.215135086848647,9.934898126550877,80.51300266348207
2012,EL,295.32464338388627,289.8891556587678,2.32367897176,0.444811,Greece,22.17464338388629,16.7391556587678,71.3235860014564
2012,ES,295.2601526763485,288.93468946058096,1.56975555484,0.135602,Spain,22.110152676348548,15.784689460580978,67.37997876620963
2012,FI,283.14016099213876,280.1003050501491,8.71881676169,0.187323,Finland,9.990160992138783,6.9503050501490975,81.39499305538183
2012,FR,291.45015985491074,285.9696659486607,1.84778785666,0.986713,France,18.30015985491076,12.819665948660713,70.39203181133043
2012,HU,291.61881471124616,284.4084858054711,0.23071861288,0.144164,Hungary,18.468814711246182,11.258485805471139,62.84854570409616
2012,IT,295.3577761354962,289.77774553435114,3.16753768794,0.225228,Italy,22.207776135496204,16.627745534351163,70.67803496096242
2012,LT,287.5131871111111,283.3456336666667,1.0066967015,0.131043,Lithuania,14.363187111111131,10.195633666666708,76.042859353592
2012,LU,287.5575882833788,283.4604870027248,0.8363094327,0.272231,Luxembourg,14.4075882833788,10.310487002724813,76.40861071281329
2012,LV,287.1125224525917,283.09389134007586,1.34663009722,0.492863,Latvia,13.962522452591713,9.94389134007588,76.73889798354429
2012,MT,297.2455633952528,291.46582901960784,2.82076644787,0.13778,Malta,24.09556339525284,18.31582901960786,70.14470207649629
2012,NL,288.2673219348269,284.5515329531568,0.75722503701,0.152381,Netherlands,15.117321934826919,11.401532953156845,78.48066576775969
2012,PL,288.34391194388775,283.93344094188376,0.7391109462,0.154935,Poland,15.19391194388777,10.783440941883782,74.95853512764253
2012,RO,289.8349958100559,282.64040648665423,1.6080951691,0.172632,Romania,16.68499581005591,9.490406486654251,62.507828394693185
2012,SE,283.5153269638877,280.1501805260811,8.61228752088,0.23120899999999997,Sweden,10.365326963887696,7.000180526081124,79.65207921464194
2012,SI,291.0688195495496,286.25709828828826,0.33610534631,0.349831,Slovenia,17.918819549549596,13.107098288288284,73.46571145960999
2012,SK,288.69499913223143,283.61561103305786,0.296358109,0.0887876,Slovakia,15.544999132231453,10.465611033057883,71.75480398351914
2012,UK,284.51616600294983,281.2547099705015,2.23282050968,0.479252,United Kingdom,11.366166002949853,8.104709970501517,80.35959464020756
2013,AT,288.20207687224666,284.4717667400881,1.4869861573,0.199368,Austria,15.052076872246687,11.321766740088151,78.39557840021136
2013,BE,290.0669261564626,286.0570405782313,1.186822891,0.48552300000000004,Belgium,16.916926156462637,12.907040578231317,77.24723593136784
2013,BG,299.27817284963197,292.1591166456362,0.3218479154096,0.2032,Bulgaria,26.128172849631994,19.009116645636198,64.89903116983902
2013,CY,300.4005815137377,289.00495866251947,0.3102855687345,0.758088,Cyprus,27.2505815137377,15.854958662519493,49.779135584915984
2013,CZ,291.0278693655589,286.91697459214504,1.876226424,0.218189,Czechia,17.877869365558922,13.766974592145061,76.8892290781985
2013,DE,289.8104106595745,285.92279772340424,2.6814289097,0.190613,Germany,16.660410659574495,12.772797723404267,77.82824693312088
2013,DK,286.284787004477,283.00250518111517,7.86305618404,0.202618,Denmark,13.134787004477005,9.852505181115191,80.49095878327043
2013,EE,292.64884080645163,287.25663275434243,2.5180320751,0.284293,Estonia,19.498840806451653,14.106632754342456,71.02514114222646
2013,EL,299.01915313744075,293.2600207393365,0.1319713592514,0.347905,Greece,25.869153137440776,20.110020739336505,70.56597279087853
2013,ES,299.4373286514523,290.276317219917,0.277416229315,0.20960699999999996,Spain,26.2873286514523,17.12631721991704,57.11863872288632
2013,FI,286.28156096232044,282.1651842802928,8.90745162896,0.501274,Finland,13.131560962320464,9.015184280292829,76.10292475953932
2013,FR,293.4268147544643,287.30710640625,1.243013382177,0.267132,France,20.27681475446434,14.157106406250023,67.90414882118176
2013,HR,295.8744302640264,290.2069283168317,0.404783248504,0.181169,Croatia,22.72443026402641,17.056928316831716,70.38361553418905
2013,HU,294.4595204559271,288.73538866261396,0.77186584407,1.073,Hungary,21.3095204559271,15.58538866261398,69.86211396742162
2013,IT,296.8381068225191,291.52456428435113,0.980161667069,0.570268,Italy,23.688106822519103,18.374564284351152,72.14935674478346
2013,LT,293.6024631527778,288.36537754166665,2.4027233109,0.8280419999999998,Lithuania,20.452463152777796,15.215377541666669,71.9161259384488
2013,LU,289.37863901907355,284.9608471934605,2.2371101398,1.34936,Luxembourg,16.22863901907357,11.810847193460518,75.09606624034684
2013,LV,294.4583610493047,287.06513390644756,2.02138900642,0.159871,Latvia,21.30836104930472,13.91513390644758,62.73583975864667
2013,MT,299.98798396284826,292.3460510526316,0.1049880981288,0.185404,Malta,26.837983962848284,19.196051052631617,62.968158048697035
2013,NL,289.20882560081463,285.822940203666,2.1313896165,0.168132,Netherlands,16.058825600814657,12.67294020366603,80.33958891252176
2013,PL,291.9634277755511,288.14113945891785,1.9469108594,0.224567,Poland,18.813427775551133,14.991139458917871,78.4800322511296
2013,RO,296.98821494723774,287.408125716946,2.133890153222,0.11056899999999999,Romania,23.83821494723776,14.25812571694604,55.01181775694556
2013,SE,286.0134238742755,282.77635274186355,6.03352165225,0.099888,Sweden,12.863423874275497,9.62635274186357,80.69813478750157
2013,SI,293.33066981981983,288.93262738738736,0.4820404049,0.143914,Slovenia,20.180669819819855,15.782627387387379,75.84099913516931
2013,SK,292.0868477685951,287.7443482231405,0.899799347,0.411405,Slovakia,18.9368477685951,14.594348223140514,75.91161432920622
2013,UK,285.5035987020649,282.4127778761062,1.56236648325,0.165813,United Kingdom,12.353598702064915,9.262777876106213,81.42644253518753
2014,AT,283.5895769603524,280.0808335242291,0.9019756326,0.278732,Austria,10.43957696035244,6.930833524229115,78.8828551398786
2014,BE,287.7149761904762,284.12572119047616,0.7099189761,0.494588,Belgium,14.564976190476216,10.975721190476179,79.06014386693641
2014,BG,293.4185095478444,287.0784648580442,1.07711792035,0.430318,Bulgaria,20.268509547844417,13.928464858044208,66.9396416977015
2014,CY,296.0340471435977,286.8480252203214,1.2778739909977,0.210613,Cyprus,22.88404714359774,13.698025220321426,56.194554025256906
2014,CZ,285.5841804229607,282.1784745015106,1.1092948919,0.21008899999999997,Czechia,12.434180422960708,9.02847450151063,79.7285960134123
2014,DE,285.44349878723403,282.15530053191486,1.4935111996,0.243104,Germany,12.293498787234057,9.005300531914884,80.34292994887049
2014,DK,283.92420580382577,280.46509313390317,7.3376083398,0.266269,Denmark,10.774205803825794,7.31509313390319,79.20076240756725
2014,EE,284.52037263027296,281.35680765508687,1.9566345216,0.663177,Estonia,11.370372630272982,8.206807655086891,80.89597954650645
2014,EL,295.51536163033177,289.6843065308057,1.7877407075160001,0.148673,Greece,22.36536163033179,16.534306530805736,69.58909643410007
2014,ES,296.2248376348548,288.08136228215767,0.35972595216,0.157098,Spain,23.074837634854816,14.931362282157693,60.161867978957126
2014,FI,281.8054037462727,279.48181899972894,8.82794380414,0.774511,Finland,8.655403746272725,6.3318189997289664,85.33564602339754
2014,FR,290.2395087388393,284.6773202455357,1.97315788372,0.331389,France,17.0895087388393,11.527320245535748,69.78163644938272
2014,HR,291.4433909240924,286.6823496369637,1.37222099418,0.502362,Croatia,18.29339092409242,13.532349636963716,73.7741797586025
2014,HU,288.5199050759878,284.58114316109425,1.15296173361,0.12255199999999998,Hungary,15.369905075987845,11.431143161094269,77.36948729023754
2014,IT,294.0118249141221,288.720731870229,2.10321044907,0.529775,Italy,20.86182491412211,15.570731870228997,71.7418612284985
2014,LT,285.3999910972222,282.12659737499996,2.0836353292,0.115453,Lithuania,12.249991097222221,8.976597374999983,80.41715723648548
2014,LU,285.4810586103542,281.7237634877384,1.2218818639,0.147182,Luxembourg,12.331058610354205,8.573763487738404,77.8425671972701
2014,LV,285.2393756637168,281.1512068394438,1.8788394943,0.20888499999999996,Latvia,12.08937566371685,8.001206839443796,76.07732221482638
2014,MT,296.9628163880289,290.27148338493294,1.61528015147,0.250418,Malta,23.81281638802892,17.121483384932958,66.17537099598967
2014,NL,287.1673135437882,283.7483305702648,1.6977710731,0.222098,Netherlands,14.017313543788248,10.598330570264807,79.88153550938536
2014,PL,285.9832738276553,282.8692881963928,1.5604591358,0.30431,Poland,12.833273827655319,9.719288196392824,81.36306172672269
2014,RO,288.51347729360646,282.7215630664184,3.4555339798,0.34627600000000003,Romania,15.36347729360648,9.571563066418435,68.38052621431864
2014,SE,282.57255437360675,279.62792111457867,4.81299590942,0.317735,Sweden,9.422554373606772,6.477921114578692,81.85386050347556
2014,SI,288.27999783783787,284.6133872072072,0.7043724067,0.327282,Slovenia,15.129997837837891,11.463387207207234,78.73826247724267
2014,SK,285.579430785124,282.76494607438013,1.0320396426,0.24619,Slovakia,12.429430785123998,9.614946074380157,82.96231441559605
2014,UK,284.5830312241888,281.35383411504426,1.9461956031,0.227518,United Kingdom,11.433031224188824,8.203834115044288,80.54503897484288
2015,AT,289.88022731277533,285.2644077092511,0.9017963412,0.314111,Austria,16.730227312775355,12.114407709251111,74.20735822477292
2015,BE,290.27967282312926,286.19488153061224,0.900346757,0.783883,Belgium,17.129672823129283,13.044881530612258,76.90301933829801
2015,BG,296.46261298633016,288.8604826077813,0.7330570214576,0.630768,Bulgaria,23.31261298633018,15.71048260778133,62.34401860952985
2015,CY,297.6361972783826,287.8302707568688,1.0868682851773,0.235576,Cyprus,24.486197278382633,14.680270756868822,54.37699133629068
2015,CZ,291.67519697885194,286.80625157099695,0.7413387297,0.302805,Czechia,18.525196978851966,13.656251570996972,73.29856036805006
2015,DE,290.9059171702128,286.37492614893614,1.5521507256,0.470649,Germany,17.755917170212797,13.224926148936163,74.79575633489448
2015,DK,286.2292001098901,283.2846993325194,9.49689864516,0.377575,Denmark,13.07920010989011,10.134699332519403,82.32327167627777
2015,EE,290.4311428287841,285.8121517121588,2.26165962227,0.315104,Estonia,17.28114282878414,12.662151712158845,74.28642125844782
2015,EL,298.27600545971563,291.88879401895736,0.1922302246334,1.05454,Greece,25.126005459715657,18.73879401895738,67.72298879073946
2015,ES,299.92279508298753,290.4973441701245,0.0906620027445,1.12996,Spain,26.772795082987557,17.34734417012453,56.28845743058848
2015,FI,286.16659685280564,282.4330877825969,9.28466988371,0.0516089,Finland,13.016596852805662,9.283087782596908,78.07253340929977
2015,FR,294.17936470982147,288.54197765624997,1.341753006743,0.0206145,France,21.029364709821493,15.391977656249992,70.19795333538319
2015,HR,297.10490742574257,290.62843491749175,0.1100082396087,0.0866135,Croatia,23.95490742574259,17.478434917491768,67.10948250193103
2015,HU,295.53436820668696,287.5003428267477,0.20829200762,0.108853,Hungary,22.384368206686986,14.350342826747749,60.42660490087531
2015,IT,297.6407102958015,291.87198535305345,0.1708469391901,0.133843,Italy,24.490710295801534,18.72198535305347,70.26732398258908
2015,LT,290.9932201527778,286.23888941666667,1.7889137283,0.0542385,Lithuania,17.843220152777803,13.088889416666689,73.72829232100447
2015,LU,290.8607104359673,285.8077365667575,1.33913230855,0.0744421,Luxembourg,17.710710435967314,12.657736566757535,72.2787769224506
2015,LV,290.768010619469,286.057222022756,2.4824466701,0.0557393,Latvia,17.618010619469032,12.907222022756002,73.89923589591612
2015,MT,299.93520254901966,291.94079327141384,0.0772037505171,0.0779585,Malta,26.785202549019687,18.79079327141386,61.5870243115223
